,nmod,nsubj,xcomp,ccomp,advcl,iobj,mark,obj,obl,case,conj,advmod,nummod,flat,det,amod,acl,discourse,cc,dep:repeat,dislocated,cop,fixed,vocative,parataxis,csubj,ccomp:purp,acl:relcl,punct,advcl:seq,obj:po,nmod:poss,advcl:quote,advcl:conv,obj:lo,ccomp:quote,obj:ro,advcl:cond,appos,advcl:compar,advcl:purp,flat:name,ccomp:obj,csubj:quote,compound,xcomp:lo,conj:q,orphan,aux,compound:pred,nsubj:outer,xcomp:subj,obj:cs,compound:prt,csubj:outer,ccomp:iobj,ccomp:ro,obj:poss,ccomp:poss,ccomp:lo,advmod:q,nmod:quote,dep,aux:pass,nsubj:pass,det:poss,advmod:emph,list,det:adj,obl:tmod,det:pron,obl:agent,expl,det:noun,csubj:pass,compound:svc,obl:arg,advcl:cmp,advcl:relcl,cc:preconj,compound:smixut,obl:npmod,advmod:lmod,obj:agent,obl:lmod,nsubj:cop,aux:exhort,compound:lvc,nmod:npmod,compound:redup,case:loc,nsubj:caus,iobj:agent,aux:ex,aux:caus,flat:range,flat:dist,parataxis:obj,det:rel,expl:pv,goeswith,dep:comp,dislocated:obj,dep:redup,dislocated:subj,dep:conj,obl:mod,dislocated:mod,parataxis:parenth,parataxis:mod,dep:flat,nummod:gov,obl:depict,parataxis:discourse,obl:float,clf,nmod:gen,advmod:neg,flat:foreign,discourse:sp,compound:dir,clf:det,obj:periph,compound:vv,advcl:coverb,mark:rel,compound:quant,nsubj:periph,advmod:df,compound:ext,obl:patient,compound:vo,mark:adv,expl:pass,nmod:tmod,mark:prt,parataxis:rep,nmod:relat,aux:neg,acl:attr,nmod:attr,csubj:caus,flat:vv,nmod:unmarked,obl:unmarked,det:numgov,det:nummod,nmod:desc,det:predet,nmod:gobj,obl:cmp,csubj:cop,advmod:cmp,aux:aspect,compound:nn,aux:imp,xcomp:ds,obl:own,nmod:gsubj,aux:opt,cop:own,aux:tense,expl:subj,advcl:cleft,obj:lvc,expl:comp,parataxis:insert,ccomp:speech,nmod:name,obl:iobj,obl:final,nmod:iobj,nmod:pred,auxpart,obl:subj,obl:obj,case:gen,case:acc,compound:affix,mark:q,discourse:conn,nmod:det,advmod:loc,nmod:att,compound:preverb,advmod:tlocy,amod:att,advmod:mode,ccomp:obl,nmod:obl,ccomp:pred,advmod:que,advmod:to,advmod:tto,obl:lvc,advmod:locy,advmod:tfrom,amod:attlvc,nsubj:lvc,nmod:attlvc,compound:a,nmod:lmod,case:adv,xcomp:pred,obl:prep,csubj:cleft,case:voc,vocative:mention,parataxis:sentence,parataxis:rt,parataxis:hashtag,parataxis:url,expl:impers,parataxis:nsubj,parataxis:appos,discourse:emo,obj:appl,iobj:appl,flat:title,flat:num,dep:ss,dep:agr,aux:pot,advmod:deg,nmod:obj,nmod:subj,nmod:prp,obl:dat,obl:cau,advcl:abs,advmod:tmod,cop:outer,conj:expl,csubj:relcl,advcl:pred,ccomp:relcl,dislocated:nsubj,ccomp:reported,dislocated:advcl,flat:redup,csubj:reported,dislocated:csubj,parataxis:reporting,dislocated:obl,orphan:missing,dislocated:ccomp,flat:gov,xcomp:relcl,cop:emph,case:det,aux:part,cop:expl,dep:mod,obl:sentcon,dislocated:cleft,cc:nc,obl:advmod,nmod:bahuv,parataxis:conj,parataxis:dislocated,xcomp:obj,conj:redup,discourse:participant,discourse:enunc,obl:pronmod,obj:advneg,mark:advmod,nsubj:obj,obj:advmod,obj:obl,advmod:obl,nsubj:advmod,obj:infx,mark:int,nmod:pre,orphan:nsubjobj,aux:perf,aux:fut,aux:hab,nsubj:nc,amod:flat,aux:clitic,nmod:arg,nmod:flat,aux:cnd,discourse:intj,obl:cmpr,xcomp:cleft,advcl:cmpr,cop:locat,advmod:arg,ccomp:cleft,obl:orphan,nummod:flat,aux:q,acl:inf,expl:poss,ccomp:pmod,obl:pmod,advcl:tcl,nummod:entity,compound:coord,advcl:ccomp,obl:instr,nmod:appos,obl:goal,acl:dpct,obl:source,advcl:manner,obl:path,xcomp:result,advcl:dpct,obl:manner,advcl:fin,obl:benef,obl:soc,obl:grad,acl:ptcp,mark:sim,case:sim,advcl:caus,advcl:concess,acl:crel,ccomp:rel,compound:name,advcl:lcl,advcl:consec,acl:cont,acl:pred,compound:vsc,acl:cleft,nsubj:lfoc,nsubj:ifoc,iobj:patient,nsubj:bfoc,obl:inst,obl:poss,nmod:part,discourse:q,dep:der,nmod:comp,advcl:svc,advmod:det,acl:adv,flat:abs,flat:sibl,conj:svc,flat:repeat,parataxis:rel,vocative:cl,parataxis:newsent,dep:alt,nmod:cau,obl:with,det:pmod,advmod:adj,obl:comp,advcl:objective,acl:subj,compound:vmod,appos:nmod,mark:pcomp,compound:verbnoun,flat:number,obl:adj,obl:about,acl:tmod,compound:atov,xcomp:adj,compound:amod,csubj:vsubj,compound:apr,nsubj:xsubj,csubj:asubj,acl:tonp,compound:pron,advmod:dir,nsubj:nn,flat:time,xcomp:vcomp,compound:adj,flat:date,obl:adv,compound:z,nummod:det,xcomp:dir,case:pred,nmod:agent,nmod:redup,flat:frac,obl:appl,obj:caus,mark:plur,dep:infl,dep:cop,dep:aux,dep:pos,dep:emo,dep:mark,dep:ana
Occitan,0.08062776993184245,0.5745965870288708,0.32223230509516354,0.0454146923337941,0.9917074590022917,0.3948148460304941,0.0,0.9358211752139775,0.8647223814159114,0.0035243282217826866,0.0,0.84477368800733,0.4388443965050297,0.0,0.006151760094395106,0.9706924608307198,0.0688193759044609,0.8904916402194913,0.01068868277973181,,0.9470622432515328,0.5281098034628294,0.0,0.9709505944546686,0.3333262678404293,1.0,,0.01775826174691168,0.22495161740092198,,,,,,,,,,0.0,,,,,,0.0,,,0.7339749614986164,0.345117314944953,,0.0,,,,,,,,,,,,0.9709505944546686,0.45402997959636016,,,,,,,,,0.15137071219673182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odia,0.3550605334994693,0.3424637724817959,0.863120568566631,0.0,0.0,0.0,0.8812908992306927,0.18927843126120164,0.11058084476988708,0.205592508185083,0.0,0.15935006268563445,0.0,0.0,0.17203694935311378,0.40790598013897633,0.6500224216483541,0.7219280948873623,0.9895875212220556,,0.0,0.0,,,0.9182958340544896,,,,0.23248051561222705,,,,,,,,,,0.0,,,,,,0.6373874992221911,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Church Slavonic,0.715590424331898,0.9548297561141849,0.7412539354962636,0.24487881287893615,0.978108077028991,,0.012188071345078896,0.938480555660403,0.9267842068773045,0.17955839534129212,0.0,0.6493907357295791,0.874882568380384,,0.8787273483999946,0.9978107017420287,0.6918350453946681,0.7963814117691337,0.03345252797120894,,0.4887866999446743,0.9463638219065043,0.0,0.993556667146075,0.9342563287766998,0.24376925951524542,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.9604283201649289,0.9994328781096229,,0.5032583347756457,,,,,,,,,,,,0.944591181931659,0.9709505944546686,0.9206584065028531,,,,,,,0.9888420713574175,,,0.0,,0.774542528426448,0.8988815625192353,,,,,,,,,,,,,,,,,,,,,,0.2629717916989914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old East Slavic,0.8393672661841696,0.9381614152784217,0.5936241784536513,0.21062223712438402,0.9933186426768779,0.997196057946501,0.08533747368292217,0.9959356231261245,0.9751756068135955,0.0918221292649363,0.0,0.7249840985484233,0.8487648432108109,0.0,0.9566467205251796,0.951648016205148,0.7326918708447152,0.7792152130854426,0.024179099285102822,,0.25294375182710016,0.9994618382555871,0.0,0.9834165729389112,0.7987624445122349,0.8754720736501888,,0.6278191534832795,0.9464384937393371,,,,,,,,,,0.0,,,0.0,,,0.04893139830501121,,,0.990675615347465,0.9720718379911859,,0.3227569588973982,,,,,,,,,,,,0.9936405092760001,0.9932338197397066,0.9999964535665433,,,0.0,,0.987622971171622,,0.9860808932991836,0.45249251741562274,,0.6840384356390417,,0.8521881377972449,0.9477428656215975,,,,,,,,,,,,,,,,,,,,,,0.3433061912643535,,,,,,,,,,,,0.28115712090557016,0.9015982354056711,0.7642045065086203,0.9029416720373133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5916727785823275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old French,0.5347424570426762,0.710200263344844,0.5398362447776271,0.08782966896843959,0.9727474345931492,0.5528087974080828,0.017075636311452435,0.9824580553528272,0.9870684454540215,0.031681930870563424,0.0,0.7513771148126271,0.17385190660681304,0.0,0.014057697932638875,0.8567920223968726,0.3725485825452979,0.18078076076242713,0.07014125433408734,,0.9877991387500304,0.7103460043117727,0.0,0.5784183984688397,0.8717854555026434,0.8803628720042531,,0.015892568579577646,0.7809427626050767,,,,,,,,,,0.0,,,,,,0.0,,,0.7219280948873623,0.4585688782889556,,0.0,,,,,,,,,,,,0.0,0.45850626010948514,,,,,,,,,0.36631595647633514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009115732920253741,,,,,,0.005694172417328789,0.3045570034686334,,,,,,,,,0.18312206830137276,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Irish,0.15935006268563445,0.9564574047992594,0.0,1.0,0.6193821946787638,,0.0,0.28639695711595625,0.7732266742876346,0.0,0.0,0.4798320236161285,0.0,0.0,0.0,0.7219280948873623,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.863120568566631,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Turkish,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,0.25387844029816153,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottoman Turkish,0.4244051447248036,0.2433902464367532,0.3877431810559865,0.8997437586982626,0.06757965219391777,0.0,0.9852281360342515,0.32994558388534306,0.1442823494508094,0.1475566187546576,0.0,0.1606578847684116,0.0,0.0,0.0,0.7015304944148815,0.2485809237191105,0.9992728962127291,0.13554563324576174,,0.9709505944546686,0.027460072977490715,0.0,0.9886994082884974,0.9886994082884974,0.11911602665564835,,,0.9823919011457831,,,0.9550122822665104,,,,,,,0.0,,,0.0,,,0.997249632970471,,,0.5293608652873644,0.3424637724817959,,,,,,,,,,,,,,0.39124356362925566,,0.0,,0.17556502585750278,,,0.09844697298394026,,0.0,,,,,,,,0.0,,,,,,,,0.9230635409886385,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pashto,0.6500224216483541,0.3733433210798535,0.0,0.0,0.9798687566511528,,0.0,0.14981136747274792,0.0,0.8925332194456248,0.0,0.27950554563667995,0.0,0.0,0.0,0.06507307495461,0.0,,0.0,,0.0,0.1654270339962668,0.0,0.0,1.0,0.0,,0.0,0.9971530725724462,,,,,,,,,,0.0,,,,,,0.7219280948873623,,,,0.9182958340544896,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954434002924965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8812908992306927,0.4394969869215134,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paumari,0.9798687566511528,0.9283620723948676,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.0,0.0,0.9970590569034106,0.9023932827949788,0.0,0.0,0.7642045065086203,,,0.77655578544446,0.4394969869215134,0.0,,,,0.9182958340544896,0.8112781244591328,,0.0,0.0,,,0.0,0.21639693245126462,,,0.7219280948873623,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.9182958340544896,,0.9182958340544896,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian,0.39414401618480044,0.04812267637244151,0.19830230666842244,0.04690317756947926,0.9989479468904612,0.0,0.04926035774907002,0.060366317128755384,0.4051860229860305,0.7247834928667019,0.0,0.2607942347796319,0.324925279056354,0.0,0.01222879483235046,0.3141132153404494,0.008394373420411862,0.0,0.06327928606123086,,0.222284830685688,0.01670052552623061,0.0,0.3939152573634121,0.345117314944953,0.09291395250294493,,0.00951752115505661,0.6558178464112279,,,0.0173988937178387,,,,,,,0.0,,,0.0,,,0.6217155858282598,,,,0.9999972937107522,,,,,0.0,,,,,,,,,0.41701967572536575,0.0,0.018505805829786618,,,,,,,,,,,,0.5740616832857586,,,0.29181825659888583,,,,,,,,0.012436727831146282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6500224216483541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesh,0.8465618461461522,0.6534358224760193,0.3227569588973982,0.7401470427139037,0.9980008838722996,,0.0,0.3204682874115842,0.8865408928220899,0.0,0.0,0.7123590081823316,,,0.9494520153879484,,0.0,0.99819587904281,0.8112781244591328,,0.9612366047228759,0.0,,0.7219280948873623,0.2580186686648155,0.9182958340544896,,0.0,0.021558503717621982,,,,,,,,,,0.0,,,0.0,,,0.9601186626422924,,,0.9182958340544896,0.0,,1.0,,,,,,,,,,,,0.8672816222000259,,0.0,,,,,0.8883630233845603,,,,,,0.11759466565886476,0.6098403047164004,,,,,,,,0.9709505944546686,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.9138472873262908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phrygian,0.9494520153879484,0.2682870428573906,,,0.0,0.4394969869215134,0.0,0.5746356978376794,0.977080222772778,0.26676498780302604,0.0,0.6292492238560345,,0.0,0.2974722489192896,0.9480782435939055,0.35335933502142136,,0.9994328781096229,,,0.0,0.0,,,0.0,,,0.9230511770561377,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.8735977588212388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polish,0.37310860412363117,0.849556487125976,0.1467673085301539,0.07114958738152169,0.9443628456669876,0.7405834411638008,0.10584332938520832,0.6892569992027625,0.9070105562708614,0.021831664988262,0.0,0.7564114941316556,0.035526692072358465,0.0,0.3569823879015743,0.926226665761307,0.9873537210049251,0.6722948170756379,0.03492156157174546,,,0.7047945219365033,0.0,0.9712773613704019,,0.23727440464022434,,0.03757995836897799,0.9672856415069002,,,0.7626747398784235,,,,,,,0.0,,,,0.013902415931821177,,,,,0.9832307535844342,0.8301354569131387,,,1.0,,,,,,,,,,,0.6840384356390417,0.6416511373923475,0.6159249263239479,0.1638605128691584,0.6914758891173738,0.5452573041962887,,,,0.23468573437779947,,,0.0,,0.6044391004667766,,0.19143325481419343,0.0,,,,,,,,,,,,,,,,,,0.9168138410644002,,0.7317153927082454,,,,,,,,,,,,0.1182414570399759,,,,,,0.011148452275614108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29181825659888583,0.1454942487821595,,,,,,,,,0.08283655281361223,,,,,,,,,,,0.9752521349879452,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4760450578524898,,,,,,,,,0.8212809417449863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.9992151893050172,0.39777332216318717,0.1356330296848048,0.03667239577412751,0.7602692152977539,0.6500224216483541,0.3055026453008193,0.0,0.21302605729282478,0.9983182035362712,0.9352691398683566,0.09227724774457388,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomak,0.6545553159977268,0.8949295769157537,0.0709989466364099,0.5895707073733483,0.8826374180270025,0.9801275497654999,0.027014133895136627,0.9210682226949631,0.7936517266696166,0.015130772756736808,0.0,0.7539126136635262,0.34890992773024865,0.0,0.7120640548905479,0.28842184701650486,0.0,0.8387481213709052,0.04063089211736186,,0.0,,0.0,0.9931536200741917,0.9624127354629923,0.5586293734521992,,0.8051250074646821,0.861110939616418,,,,,,,,,,0.0,,,,,,0.0,,,0.6136190195993708,0.8309776523750375,,,,,,,,,,,,,,0.7913707721888852,0.6500224216483541,0.8112781244591328,,0.6280710155029396,,,0.9949198310919904,,0.0,0.9118982403003172,,0.0,,0.8970964164730477,,,,,,,,0.31319504711541096,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976161146077624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6690158350565576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portuguese,0.25507134524930153,0.4406965135003639,0.18157499356920317,0.4762763648522069,0.8492667602332888,0.8786744932173093,0.005856521134383814,0.38706714256756336,0.6055656819938471,0.015842456837689145,0.0,0.7811422073175992,0.674914349002713,0.0,0.015821856629181622,0.8507981643156772,0.23361391160416822,0.9608903873353696,0.05308196157301179,,0.9402859586706311,0.2107892223593542,0.0,0.668127333843614,0.6205487676379563,0.6636611253545514,,0.009251995625389774,0.9343510621289957,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.863120568566631,0.011881131933834884,,0.0,,,,0.0,,,,,,,,0.94472080843869,0.004346525445752779,0.772384267918933,0.0218326961749363,,0.0,,0.41381685030363374,,0.012040898217239901,0.8968353860873665,,0.0,,0.0191721282050146,,,0.9986359641585718,,,,,,,,,,,,,,,,,,,,0.8748673331490475,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.7562353610735627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4854607607459134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9030169458796671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2580186686648155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romanian,0.08479799036087697,0.5538142566477474,0.42353802153662334,0.03078325404028494,0.8104263488501631,0.9559596000078907,0.01534435736593142,0.5111812784685266,0.7519528987521193,0.14344611970081497,0.0,0.773056491446014,0.997244200706543,0.0,0.3988204995792235,0.4022736319701704,0.034866403668782665,0.954434002924965,0.13236347362869855,,,0.3364985450952311,0.0,0.9652016987500656,0.9667652797876265,0.3531308291245939,,,0.9836085258497488,,,,,,,,,,0.0,,,,,,0.33352200393097664,,,0.9987813930727558,0.08239001728325984,,,,,,,,,,,,,,0.8595316914502931,0.028202210417551495,0.9390148779084347,,,0.0,,0.9406238450932891,,0.008405652715107799,0.5215029416825394,,0.09227724774457388,,,,,0.4782501641071145,,,,,,,,,,,,,,,,,,,,0.25996958634276607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15817914800364818,0.969803406471299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.14144054254182067,,,0.27950554563667995,,,,,,,,,,,,,,,0.7775398641607599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3414404747421062,0.0,0.27243594613932015,0.9043814577244937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
